microsoft,iwoolfitt2i@tripod.com,2017-08-16,I can't come into the office today I will be sick at home with a fever.
apple,dbearwardgp@csmonitor.com,2017-09-28,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
microsoft,ltuttiettko@upenn.edu,2017-02-26,We did It everybody! We broke 100K follows on the company's youtube channel!
microsoft,ghubbert58@meetup.com,2017-11-09,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
ea,bdowty3b@examiner.com,2017-08-26,I can't come into the office today I will be sick at home with a fever.
microsoft,gbrownhallqx@mtv.com,2017-01-20,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
google,ckettlesing95@infoseek.co.jp,2017-04-13,I can't come into the office today I will be sick at home with a fever.
google,ggorchav@va.gov,2017-02-15,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
amazon,cgoodisonjj@who.int,2017-11-24,Can we get some beer in the office Frank keeps on drinking all of the beer.
ea,cadamql@salon.com,2017-05-09,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
apple,oanneyaq@buzzfeed.com,2017-05-25,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
google,alehrmann43@hibu.com,2017-09-10,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
amazon,nblackeyjv@infoseek.co.jp,2017-02-07,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
microsoft,tachrameevdo@usgs.gov,2017-08-25,Can we get some beer in the office Frank keeps on drinking all of the beer.
microsoft,rdrewcliftonl1@plala.or.jp,2017-03-20,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
ea,eclubley4k@squarespace.com,2017-01-18,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
ea,atumultyhd@cisco.com,2017-05-23,I can't come into the office today I will be sick at home with a fever.
ea,dandrzejowskino@tmall.com,2017-06-13,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
amazon,pdillistonp9@taobao.com,2017-01-04,I love everyone and everything about this company and the world and pizza!
amazon,wmattekdy@addtoany.com,2017-04-29,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
ea,cglanertex@shinystat.com,2017-03-20,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
google,bstovespa@gnu.org,2017-09-06,I can't come into the office today I will be sick at home with a fever.
microsoft,tbradnocka2@vimeo.com,2017-10-09,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
ea,lhunnaballlc@nature.com,2017-09-21,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
microsoft,ereasthr@examiner.com,2017-06-10,Can we get some beer in the office Frank keeps on drinking all of the beer.
apple,cdilrew39@uiuc.edu,2017-11-27,You are a great addition to the company. Keep up the good work.
google,awestman6g@hexun.com,2017-06-19,Can we get some beer in the office Frank keeps on drinking all of the beer.
google,wshambrokef4@who.int,2017-09-26,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
google,jbraunes4r@cdbaby.com,2017-09-14,You are a great addition to the company. Keep up the good work.
amazon,cdollenb@europa.eu,2017-06-29,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
microsoft,mpetricekpy@flickr.com,2017-06-01,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,csavidgen1@fotki.com,2017-06-25,Can we get some beer in the office Frank keeps on drinking all of the beer.
microsoft,wforestelbw@paginegialle.it,2017-04-07,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
ea,egrogorn3@tinypic.com,2017-11-09,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
ea,wcanlino6@free.fr,2017-09-19,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
microsoft,bdreveroz@yale.edu,2017-03-08,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
amazon,ifeenyc9@miibeian.gov.cn,2017-08-25,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
amazon,ffallon83@wp.com,2017-01-01,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,mpeaje@sitemeter.com,2017-09-12,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
microsoft,kbrettork8@washington.edu,2017-08-25,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
google,bbwye64@apache.org,2017-08-09,I can't come into the office today I will be sick at home with a fever.
microsoft,gparry6i@ebay.co.uk,2017-01-03,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
amazon,cidale6k@gov.uk,2017-12-08,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
ea,jbampfordo8@digg.com,2017-02-04,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,gcustedda@jigsy.com,2017-11-15,I love everyone and everything about this company and the world and pizza!
ea,lgarciox@bizjournals.com,2017-05-07,Can we get some beer in the office Frank keeps on drinking all of the beer.
google,hnoddles8t@lycos.com,2017-10-29,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
google,browsellgl@blogtalkradio.com,2017-03-28,We did It everybody! We broke 100K follows on the company's youtube channel!
ea,nskerritt4v@paypal.com,2017-03-15,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
ea,kjessecg@bing.com,2017-06-05,You are a great addition to the company. Keep up the good work.
microsoft,acaslakeen@mapy.cz,2017-06-20,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
apple,kpistolnz@cpanel.net,2017-11-12,We did It everybody! We broke 100K follows on the company's youtube channel!
google,cbasnettct@storify.com,2017-03-17,I love everyone and everything about this company and the world and pizza!
apple,kjarnelllg@studiopress.com,2017-08-20,I love everyone and everything about this company and the world and pizza!
ea,kpengilly9s@pbs.org,2017-07-22,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
microsoft,dclapisonds@posterous.com,2017-11-16,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
microsoft,credfern4g@skyrock.com,2017-04-15,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,zlamswood32@theguardian.com,2017-09-18,I can't come into the office today I will be sick at home with a fever.
ea,gwadesworth60@shareasale.com,2017-01-16,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,wdamrell61@auda.org.au,2017-08-06,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
ea,bhudghtonci@nifty.com,2017-01-23,We did It everybody! We broke 100K follows on the company's youtube channel!
google,yfranz9e@ebay.co.uk,2017-03-12,You are a great addition to the company. Keep up the good work.
amazon,lmasdincj@delicious.com,2017-12-01,I love everyone and everything about this company and the world and pizza!
amazon,ckemsterij@jalbum.net,2017-01-19,I love everyone and everything about this company and the world and pizza!
apple,rcorsormk@wsj.com,2017-06-10,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
microsoft,atrounceroc@wufoo.com,2017-05-24,I can't come into the office today I will be sick at home with a fever.
apple,pmeakespq@google.ru,2017-04-27,I can't come into the office today I will be sick at home with a fever.
amazon,bdenyukhinrp@facebook.com,2017-02-01,You are a great addition to the company. Keep up the good work.
ea,adevenishhz@fema.gov,2017-01-12,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
amazon,clissendenop@yolasite.com,2017-06-10,I love everyone and everything about this company and the world and pizza!
google,eleverage5t@tamu.edu,2017-07-23,We did It everybody! We broke 100K follows on the company's youtube channel!
amazon,babramovict@statcounter.com,2017-05-31,We did It everybody! We broke 100K follows on the company's youtube channel!
apple,zpartener6r@digg.com,2017-05-27,You are a great addition to the company. Keep up the good work.
apple,kpetersenh9@house.gov,2017-04-11,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
apple,bgreimoo@sphinn.com,2017-12-23,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
google,esouthwell6l@discovery.com,2017-04-30,I love everyone and everything about this company and the world and pizza!
microsoft,ajeffriesnv@java.com,2017-12-30,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
ea,mhonnanqj@trellian.com,2017-04-20,We did It everybody! We broke 100K follows on the company's youtube channel!
amazon,bschubert6j@salon.com,2017-02-02,Can we get some beer in the office Frank keeps on drinking all of the beer.
microsoft,rborriejp@google.com,2017-04-02,We did It everybody! We broke 100K follows on the company's youtube channel!
apple,pfranchionioy@about.me,2017-08-13,You are a great addition to the company. Keep up the good work.
apple,bfinlayf9@cnet.com,2017-02-27,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
amazon,nhandleygs@sourceforge.net,2017-10-22,You are a great addition to the company. Keep up the good work.
ea,fdanielsohnht@myspace.com,2017-11-12,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
ea,stremolletcp@arstechnica.com,2017-04-18,I can't come into the office today I will be sick at home with a fever.
google,uhatfullcq@illinois.edu,2017-04-07,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
google,tdonisebt@howstuffworks.com,2017-11-23,I love everyone and everything about this company and the world and pizza!
microsoft,ssommerlymi@independent.co.uk,2017-08-24,I can't come into the office today I will be sick at home with a fever.
google,sschuh1l@shop-pro.jp,2017-12-18,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
apple,aplester7v@elegantthemes.com,2017-01-24,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
microsoft,gcardis5l@wufoo.com,2017-09-28,We did It everybody! We broke 100K follows on the company's youtube channel!
google,lshalloobd@slideshare.net,2017-11-29,We did It everybody! We broke 100K follows on the company's youtube channel!
amazon,nkempsterk0@wordpress.com,2017-08-14,I can't come into the office today I will be sick at home with a fever.
google,gcraskenu@dailymotion.com,2017-11-29,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
ea,elynnf5@home.pl,2017-02-20,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
google,ddulakehf@infoseek.co.jp,2017-10-13,I love everyone and everything about this company and the world and pizza!
google,mmegsonax@aol.com,2017-03-30,We did It everybody! We broke 100K follows on the company's youtube channel!
ea,pobrianeq@istockphoto.com,2017-05-07,You are a great addition to the company. Keep up the good work.
ea,apaszekk1@artisteer.com,2017-08-15,I love everyone and everything about this company and the world and pizza!
microsoft,egallymoreq4@ameblo.jp,2017-12-21,Can we get some beer in the office Frank keeps on drinking all of the beer.
microsoft,bsymmonsew@timesonline.co.uk,2017-11-20,I can't come into the office today I will be sick at home with a fever.
amazon,wemorb0@nba.com,2017-09-24,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
apple,apardew2s@squarespace.com,2017-08-12,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
amazon,eeslinger30@auda.org.au,2017-12-03,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
microsoft,mreinertkk@live.com,2017-11-03,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
amazon,rlangfield5@vistaprint.com,2017-04-29,We did It everybody! We broke 100K follows on the company's youtube channel!
apple,lmoynihan24@acquirethisname.com,2017-07-12,We did It everybody! We broke 100K follows on the company's youtube channel!
ea,ibrookes3f@un.org,2017-04-16,We did It everybody! We broke 100K follows on the company's youtube channel!
microsoft,lfredi47@devhub.com,2017-06-28,You are a great addition to the company. Keep up the good work.
apple,mstopp5w@mozilla.org,2017-04-22,Can we get some beer in the office Frank keeps on drinking all of the beer.
amazon,swhiteside7d@mapy.cz,2017-01-07,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
apple,obassinghamod@slashdot.org,2017-12-31,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
google,lnatteo4@europa.eu,2017-12-03,Can we get some beer in the office Frank keeps on drinking all of the beer.
apple,lweston8l@bluehost.com,2017-01-11,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
apple,hayliffelm@tinyurl.com,2017-11-11,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
apple,nvillah@hugedomains.com,2017-09-24,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
google,choltawayv@cnbc.com,2017-10-10,I can't come into the office today I will be sick at home with a fever.
microsoft,tkubanekk7@lycos.com,2017-06-10,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
ea,rkimbroughat@networkadvertising.org,2017-05-30,You are a great addition to the company. Keep up the good work.
amazon,tjohanssenfk@reuters.com,2017-12-09,I love everyone and everything about this company and the world and pizza!
google,ihemshall4i@vkontakte.ru,2017-08-04,I love everyone and everything about this company and the world and pizza!
apple,kdellitne@npr.org,2017-03-30,We did It everybody! We broke 100K follows on the company's youtube channel!
ea,lkennhamai@chron.com,2017-04-26,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
ea,emcellen9o@craigslist.org,2017-05-08,Can we get some beer in the office Frank keeps on drinking all of the beer.
ea,rantyshevjf@wufoo.com,2017-04-24,Can we get some beer in the office Frank keeps on drinking all of the beer.
apple,mheislerqv@cbc.ca,2017-07-20,I can't come into the office today I will be sick at home with a fever.
ea,mastlett2e@mediafire.com,2017-11-22,I can't come into the office today I will be sick at home with a fever.
google,amckue2o@parallels.com,2017-10-06,I love everyone and everything about this company and the world and pizza!
google,dbayldono@plala.or.jp,2017-02-19,You are a great addition to the company. Keep up the good work.
amazon,ekeigherc5@tinyurl.com,2017-11-01,We did It everybody! We broke 100K follows on the company's youtube channel!
amazon,lfenechlq@blogs.com,2017-08-23,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,gdongatern@feedburner.com,2017-01-04,We did It everybody! We broke 100K follows on the company's youtube channel!
amazon,twoodlands4l@gov.uk,2017-01-20,I love everyone and everything about this company and the world and pizza!
amazon,mreah7l@addthis.com,2017-06-28,Can we get some beer in the office Frank keeps on drinking all of the beer.
ea,fscollandau@privacy.gov.au,2017-05-02,Can we get some beer in the office Frank keeps on drinking all of the beer.
microsoft,eostickdz@weibo.com,2017-02-11,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,gzumfeldeq1@quantcast.com,2017-09-13,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
amazon,lballinghalle@godaddy.com,2017-12-29,You are a great addition to the company. Keep up the good work.
apple,cgendricke55@comcast.net,2017-09-24,I love everyone and everything about this company and the world and pizza!
microsoft,kspicer69@feedburner.com,2017-09-15,I love everyone and everything about this company and the world and pizza!
microsoft,lschrir6x@360.cn,2017-10-23,I love everyone and everything about this company and the world and pizza!
microsoft,aroycroftkx@japanpost.jp,2017-03-04,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
apple,ksuthworth9n@squarespace.com,2017-11-20,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
apple,mrawcliffekb@wsj.com,2017-03-03,We did It everybody! We broke 100K follows on the company's youtube channel!
apple,vswannickn0@archive.org,2017-05-12,I can't come into the office today I will be sick at home with a fever.
microsoft,mfick8k@diigo.com,2017-11-22,I love everyone and everything about this company and the world and pizza!
amazon,strimbybj@soup.io,2017-11-16,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
google,salderq2@gravatar.com,2017-10-16,I love everyone and everything about this company and the world and pizza!
amazon,tpulbrooke9@weebly.com,2017-12-13,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
amazon,djoslyn8u@reference.com,2017-09-03,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
ea,dgethend8@google.nl,2017-05-21,Can we get some beer in the office Frank keeps on drinking all of the beer.
apple,jmugridge3r@dyndns.org,2017-01-31,We did It everybody! We broke 100K follows on the company's youtube channel!
microsoft,sgannyqo@cyberchimps.com,2017-10-05,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
amazon,lbice97@fda.gov,2017-11-24,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
apple,mbridgnellhk@eventbrite.com,2017-02-08,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
apple,ksidebottomg9@noaa.gov,2017-10-24,I love everyone and everything about this company and the world and pizza!
microsoft,rdowreyjh@salon.com,2017-10-12,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
ea,ahurlestone1m@webnode.com,2017-02-11,We did It everybody! We broke 100K follows on the company's youtube channel!
microsoft,bkochsfo@jigsy.com,2017-12-21,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
ea,rmoubrayel@bizjournals.com,2017-04-01,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
google,poxnamh3@pagesperso-orange.fr,2017-12-01,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,loatsli@hp.com,2017-06-20,I love everyone and everything about this company and the world and pizza!
google,wshimony2y@pinterest.com,2017-11-22,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
apple,bbastardol@businessweek.com,2017-09-30,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
ea,bgillyette7@spiegel.de,2017-07-25,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
amazon,rveigheygd@mac.com,2017-03-19,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
microsoft,asearchlx@hud.gov,2017-09-20,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
ea,lwhitebread1w@imdb.com,2017-03-28,I love everyone and everything about this company and the world and pizza!
google,dinnes1j@craigslist.org,2017-04-24,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
ea,crowlings2g@moonfruit.com,2017-04-12,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
microsoft,dhazlehursthg@abc.net.au,2017-09-20,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
google,bbueycd@bloomberg.com,2017-11-15,I love everyone and everything about this company and the world and pizza!
microsoft,mritterip@wordpress.com,2017-03-04,I can't come into the office today I will be sick at home with a fever.
google,cprysan@adobe.com,2017-12-13,I love everyone and everything about this company and the world and pizza!
microsoft,amacvay4t@cnn.com,2017-02-14,I love everyone and everything about this company and the world and pizza!
amazon,olawford2n@about.me,2017-01-31,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
ea,cbeeble7s@woothemes.com,2017-03-01,You are a great addition to the company. Keep up the good work.
microsoft,cgarleyj5@pen.io,2017-10-21,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
google,ehumphreypi@wired.com,2017-01-24,We did It everybody! We broke 100K follows on the company's youtube channel!
microsoft,tbeckinghamr4@ftc.gov,2017-05-04,Can we get some beer in the office Frank keeps on drinking all of the beer.
google,skinsman50@cnet.com,2017-05-19,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
apple,bgerriet5c@java.com,2017-01-09,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
microsoft,jpalffrey99@com.com,2017-10-03,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
apple,adancear@apache.org,2017-04-26,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
google,mzimekfz@github.io,2017-01-16,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
microsoft,uyerlettp7@smugmug.com,2017-06-22,I can't come into the office today I will be sick at home with a fever.
amazon,cadamovitz89@etsy.com,2017-08-30,I love everyone and everything about this company and the world and pizza!
amazon,mlaceyrb@tamu.edu,2017-08-26,I can't come into the office today I will be sick at home with a fever.
microsoft,pswindell53@nationalgeographic.com,2017-06-28,I love everyone and everything about this company and the world and pizza!
microsoft,sdegoeygn@qq.com,2017-05-05,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
ea,rmillwalldj@360.cn,2017-04-02,I can't come into the office today I will be sick at home with a fever.
apple,kdooleyb7@youtube.com,2017-10-10,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
google,pesseliniv@canalblog.com,2017-11-17,You are a great addition to the company. Keep up the good work.
amazon,mdydehw@uiuc.edu,2017-09-23,We did It everybody! We broke 100K follows on the company's youtube channel!
amazon,vstuckeyn2@cpanel.net,2017-01-04,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
apple,tbampforthng@bizjournals.com,2017-04-18,We did It everybody! We broke 100K follows on the company's youtube channel!
ea,plakin46@bluehost.com,2017-07-04,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
amazon,jrosonid@mayoclinic.com,2017-04-04,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
ea,lwillimont2z@wikipedia.org,2017-07-15,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
microsoft,ngoldsworthyaf@lulu.com,2017-02-02,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
amazon,gascroft4n@hao123.com,2017-06-15,I love everyone and everything about this company and the world and pizza!
microsoft,cbowenqp@google.com.au,2017-08-30,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
amazon,btomeoy@hp.com,2017-11-28,Can we get some beer in the office Frank keeps on drinking all of the beer.
ea,ekopps9r@sun.com,2017-12-29,We are celebrating the 1000th anniversary of Googles take over of Earth. All hail Google!
ea,dclemo3p@nhs.uk,2017-01-26,We did It everybody! We broke 100K follows on the company's youtube channel!
google,eolahy77@wiley.com,2017-01-27,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
amazon,ewarringtoncf@dell.com,2017-11-20,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
microsoft,jbenamga@fema.gov,2017-08-17,I love everyone and everything about this company and the world and pizza!
microsoft,fbaillie1x@weebly.com,2017-11-11,I love everyone and everything about this company and the world and pizza!
ea,cbrisbane8@wikispaces.com,2017-01-18,You are a great addition to the company. Keep up the good work.
apple,dgrimshaw7x@bluehost.com,2017-05-02,We did It everybody! We broke 100K follows on the company's youtube channel!
microsoft,emushartcw@squarespace.com,2017-11-21,I can't come into the office today I will be sick at home with a fever.
apple,djecksmo@google.de,2017-03-03,You are a great addition to the company. Keep up the good work.
amazon,bmuslajy@constantcontact.com,2017-02-09,Amanda's performance has been slipping. we'll have to schedule a meeting to discuss how she can improve. 
google,amunnisnd@about.me,2017-03-13,I can't come into the office today I will be sick at home with a fever.
amazon,wmorecombff@tinyurl.com,2017-12-01,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
google,glloyd8y@ow.ly,2017-08-29,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
ea,nlymanom@ovh.net,2017-02-25,I can't come into the office today I will be sick at home with a fever.
google,trowntreeay@comsenz.com,2017-11-06,Can we get some beer in the office Frank keeps on drinking all of the beer.
microsoft,anestlejq@delicious.com,2017-11-10,Can we get some beer in the office Frank keeps on drinking all of the beer.
amazon,ewindless3l@un.org,2017-02-15,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
ea,qcrehan3x@latimes.com,2017-09-01,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
amazon,wchaferi1@dmoz.org,2017-07-16,I can't come into the office today I will be sick at home with a fever.
ea,phrusnf@google.pl,2017-05-03,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
amazon,lhalmkinco@ibm.com,2017-12-10,We should discuss the elephant in the room Cesar only talks about playstation VR instead of doing any work.
ea,rhuisonqq@vistaprint.com,2017-10-24,I can't come into the office today I will be sick at home with a fever.
ea,gsandison8b@lycos.com,2017-07-09,Can we get some beer in the office Frank keeps on drinking all of the beer.
apple,sthomasonpo@lulu.com,2017-11-03,You are a great addition to the company. Keep up the good work.
microsoft,cstennetpv@spotify.com,2017-08-05,I can't come into the office today I will be sick at home with a fever.
ea,eknowlerri@fastcompany.com,2017-11-06,The offshore team has not responded in a week. We need to hold the team accountable for their sprint tasks.
microsoft,reverc4@pen.io,2017-05-09,_Quite frankly  the results of this spring have been a disappointment. We will have a meeting in the conference room at 1:00 PM to discuss how we can improve.
